product_name,product_category,review_text,rating,date,language
,"Electronics,Tablets & E-Readers,Tablets,Back To College,College Electronics,College Ipads & Tablets,Featured Brands,Amazon Devices,Electronics Deals,Computers & Tablets,All Tablets,Electronics Features,eBook Readers",Crystal clear screen. Easy to use. Reading for day/night excellent!,5.0,2017-02-04T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Was looking for a tablet with expandable memory that was reliable. Amazon Tablet was the best choice,5.0,2017-01-23T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",Easy to use even my 6year old can do it! We use it on a daily basis to watch Netflix and play games on it!,5.0,2017-07-07T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","This was supposed to be my back-up travel type tablet.It has a display that is much better than my bigger tablet.It starts faster.The touch screen is more accurate,.Even at twice the price it would still be a bargain.",5.0,2015-12-20T00:00:00.000Z,en
,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",I got this to control my Hue lightbulbs and it works great. Surprised at how fast it is!,5.0,2016-09-19T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Purchase was good. Very easy to set up and use. Clear screen. Easy to charge. Would like more storage.,5.0,2015-12-31T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Although it isn't really a necessity, it is truly fun to own. Alexa isn't as savvy as Siri; but the ability to play any song on command; and with accessories turn devices on and off is worth the expense.",4.0,2017-02-03T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",Our family streams movies and tv from amazon and direct tv now and this is great,5.0,2017-02-13T00:00:00.000Z,en
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","This product is significantly improved over my previously owned first generation Kindle and first generation Fire. The resolution is better, the programmable features are more numerous and the response is quicker.",5.0,2017-06-21T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",The Amazon Fire is a great tablet and it is very easy to use.,5.0,2016-01-22T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",My husband is enjoying this tablet for reading and netflix.,5.0,2016-01-30T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","This tablet was a gift for my nephew who is 10, great gift where he can use it to get on the internet. It works well for what he is using it for.",5.0,2016-01-04T00:00:00.000Z,en
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",My son loves his kindle fire tablet. It is perfect,5.0,2017-06-16T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","I love what it can do, and how helpful it can be. It is very easy to setup and then it just works. On top of that you can teach it more with skills. All in all this is a great little device!",5.0,2017-05-26T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",i am so pleased with my fire tv ! Very easy to operate!,5.0,2017-05-26T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",The Amazon Fire TV is a quality product at an affordable price. Less expensive than Apple TV and more capable with a good app eco system. Also able to stream UHD.,5.0,2016-12-16T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",I have purchased two of these for my children. This is sturdy and easy to use. There are parental controls as well. My 12 y/o and my 10 y/o operate these with ease. I am thinking of purchasing one as a gift for my mother.,5.0,2016-01-09T00:00:00.000Z,en
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","If you are a Amazon Prime member, this is one of the best tablets to have, awesome!",5.0,2017-01-06T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","What made this even better was the Black Friday prices on the Kindle Fires. At $35.00, if they get broken, it's not as big of a deal. I remember buying one of these when they came out and it was a whole lot more than it is now. That's technology for you, I guess. Great buy. Great product.",4.0,2015-12-02T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",No problems so far. Used by my 15 year old to play games and browse the Internet.,5.0,2016-06-04T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",I am enjoying Alexa/Echo. I mostly use it for listening to music and podcasts. I have begun using it for internet calls which are fun to use for hands free calling.,4.0,2017-06-28T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",I love this. Sold 4 Apple tvs including 4th generation.,5.0,2016-10-20T00:00:00.000Z,en
,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers",This is awesome addition to the stationary Echo. I can take this out in the yard or garage when working outside. Great sound and long battery,5.0,2016-10-01T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","I was really surprised with this tablet. I'm glad I made the purchase. I am able to do as much and more with it as a tablet I paid much more for. I also love the size. The mobility makes it much easier to carry around better than my laptop, Great buy.",5.0,2016-01-06T00:00:00.000Z,en
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",This was gift for my step son. It is easy to use and set up.,5.0,2017-02-04T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","I have been wanting a tablet and numerous family members suggested the Amazon Fire tablet. I was afraid that the 7"" size would not be large enough but it is working out perfectly for me! It's size makes it extremely easy to carry and the graphics are amazing. I am sooo happy that I decided to get this tablet. It truly is a (forgive the pun) ""Best Buy""",5.0,2016-03-11T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","It's great - each of my kids received one last month for Christmas (ages 8, 12, 15). We gave it to them mostly for reading and they love them. Yes the younger two game on them and watch their shows as well, but most of the time I ""catch"" them reading. I thought the ads would bug them but they only appear when you initially turn on the device and that's it. No one's said a thing. Good screen quality too. We purchased a 32g SD card for each tablet for more storage.",5.0,2016-01-04T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",I bought this Amazon Fire tablet for my daughter and she loves it. It has good screen resolution and you can increase memory by inserting a micro sd card.,5.0,2016-01-08T00:00:00.000Z,en
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","I was very hesitant on buying an e-reader as I didn't think spending $100 on a device that I would then need to spend $$ on books was worth it. Now that I have been using the Paperwhite, there are plenty of free books available to download. It is very easy to read in every lighting condition that I've used it in so far. Wish I would have bought it much sooner.",5.0,2017-07-15T00:00:00.000Z,en
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",The screen is easy to read even on the beach and I love being able to download a new book at any time,5.0,2016-09-03T00:00:00.000Z,en
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,","eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers","This product may be extremely overpriced, but it also lives up to everything it's promised. It's a lightweight, long-lasting ereader that is much easier on the eyes than an iPad. It is much lighter and more ergonomical than a paperback, and I find myself renting kindle copies of books I already own just to take advantage of the device's convenience.",4.0,2017-03-11T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Solid product, great speaker, but another device to help you consume media and spend money. Alexa order me stuff!",4.0,2017-02-25T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",Better than the fire stick crystal clear perfect gift for someone,5.0,2017-01-27T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",The alexa is handy to have. But you do have to load apps into your phone and send to her. Its always a work in progress.,4.0,2017-08-16T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Own a few dots, needed this for office area. The speaker is amazing and you can feel the quality. Alexa is here to stay.",5.0,2017-04-16T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","i bought this for my little one . Finally ,world become quiet.",4.0,2016-05-01T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","A bit difficult to get working with other smart home devices. After Some trial and error with my smart things hub, and IFTT commands it works great. Would increase to five star review if it was a bit easier to get up and running.",4.0,2016-06-17T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Great tablet for a very small price. Would buy again.,5.0,2016-01-21T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","Inexpensive, No need to worry about it getting broken/lost",5.0,2016-12-24T00:00:00.000Z,en
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders",The resolution and contrast are good. It is comfortable to read books on this device. the price is ok. I would say it is a good reading device .,5.0,2017-03-10T00:00:00.000Z,en
"Echo (White),,,
Echo (White),,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Wasn't sure if my non-techie family member would get much use out of this, but still gave it to them as a birthday gift. I was so wrong to underestimate how much they would enjoy this product. They can't stop raving about it. They loved it so much that they also bought the echo dot to use in their bedroom. They like how simple and easy this is to setup and use.",5.0,2016-10-28T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",I still have my own Kindle since a few years ago and it still works. I love it and my grandkids both love their kindles.,5.0,2016-12-30T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",For the little price I paid this was a good buy for the kids. I prefer the Amazon tablets for my kids so they can be more involved with reading.,4.0,2015-12-06T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",My kids love using this device it is perfect for playing games and watching shows,4.0,2016-08-10T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Received as a Christmas present and am enjoying it very much. Am still learning all the capabilities it has.,5.0,2017-01-24T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Great little tablet. Exactly what we needed for our daughter. It works great around the house and she can play games while we roadtrip. Perfect for our needs.,5.0,2015-12-30T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","I bought an Amazon Fire tablet for my sister some years back (she didn't want anything more in her life that was techie but she did love the large tablet) and she uses it a lot. I got the Amazon Echo for her for Christmas and it is a great complement to the Fire tablet. With very minimal training (5 minutes) she can call up music channels from Pandora, play her own music, ask about the weather and lots of other stuff that she may not do but could do. It is very helpful to use the apps on the Fire tablet to set the Pandora channels, and otherwise tweak the Echo.",5.0,2017-01-18T00:00:00.000Z,en
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Great product, and very easy to install and use. I love the music from Amazon Prime!",4.0,2016-07-31T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","Keeps my daughter busy, lots of app choices indeed",5.0,2016-09-25T00:00:00.000Z,en
,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","Works well, loud, and constant updates.Helpful for home automation products like hue lights.",4.0,2016-04-23T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",This feels flimsier than my 2 year old kindle fire but it does what it needs to for me--store books. I especially like the blue shade feature for night reading.,4.0,2016-07-01T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",We purchased this TV for a guest room/office. It has an excellent picture and great sound.,5.0,2017-01-27T00:00:00.000Z,en
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",I purchased this product for my youngest son! He loved the color and the size. The storage is great for the number of activities that he has downloaded!,5.0,2017-01-18T00:00:00.000Z,en
,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV",Replaced the Roku so I could have Alexa change my shows.,5.0,2017-05-17T00:00:00.000Z,en
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",My kids love these tablets. They have a very easy operating system! Very user friendly!,5.0,2017-01-23T00:00:00.000Z,en
